Año del Accidente,Mes del Accidente,Día del Accidente,Hora del Día,Día de la Semana,Ciudad o Municipio,Accidente: Intersección,Accidente: Fuga,Condiciones de Iluminación,Condiciones Climáticas (2016+),Límite de Velocidad en el Lugar del Accidente,Peor Lesión en el Accidente,Tipo de Parte,Edad de la Persona,Género de la Persona
2018,January,6,9:00 AM - 10:00 AM,Saturday,Wayne County: Inkster,Accidente fuera de intersección,Not hit-and-run,Luz del día,Nieve,40,Lesión posible (C),Conductor de vehículo motorizado,19,Femenino
2018,January,6,2:00 PM - 3:00 PM,Saturday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,Despejado,30,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,Femenino
2018,Febrero,6,9:00 AM - 10:00 AM,Tuesday,Wayne County: Dearborn,Accidente fuera de intersección,Not hit-and-run,Luz del día,Nublado,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,18,Femenino
2018,Febrero,6,9:00 AM - 10:00 AM,Tuesday,Wayne County: Dearborn,Accidente fuera de intersección,Not hit-and-run,Luz del día,Nublado,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,19,Femenino
2018,Febrero,6,9:00 AM - 10:00 AM,Tuesday,Wayne County: Dearborn,Accidente fuera de intersección,Not hit-and-run,Luz del día,Nublado,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,23,Femenino
2018,Febrero,6,8:00 PM - 9:00 PM,Tuesday,Wayne County: Livonia,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,Nublado,45,Lesión posible (C),Conductor de vehículo motorizado,40,Masculino
2018,Febrero,6,4:00 PM - 5:00 PM,Tuesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,35,Lesión posible (C),Conductor de vehículo motorizado,20,Femenino
2018,Febrero,6,10:00 AM - 11:00 AM,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,Nieve,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,April,6,12:00 noon - 1:00 PM,Friday,Wayne County: Livonia,Accidente en intersección,Not hit-and-run,Luz del día,Nublado,40,Lesión posible (C),Conductor de vehículo motorizado,73,Masculino
2018,April,6,7:00 AM - 8:00 AM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dawn,Nieve,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,33,Femenino
2018,April,6,5:00 PM - 6:00 PM,Friday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,45,Femenino
2018,May,6,4:00 PM - 5:00 PM,Sunday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,31,Femenino
2018,June,6,12:00 midnight - 1:00 AM,Wednesday,Wayne County: Romulus,Accidente fuera de intersección,Fuga,Dark unlighted,Despejado,45,Lesión menor sospechada (B),Conductor de vehículo motorizado,19,Femenino
2018,June,6,12:00 midnight - 1:00 AM,Wednesday,Wayne County: Romulus,Accidente fuera de intersección,Fuga,Dark unlighted,Despejado,45,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,June,6,12:00 noon - 1:00 PM,Wednesday,Wayne County: Highland Park,Accidente fuera de intersección,Not hit-and-run,Luz del día,Despejado,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,35,Femenino
2018,June,6,11:00 AM - 12:00 noon,Wednesday,Wayne County: Inkster,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,40,Lesión menor sospechada (B),Conductor de vehículo motorizado,53,Femenino
2018,June,6,7:00 AM - 8:00 AM,Wednesday,Wayne County: Westland,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,40,Lesión menor sospechada (B),Conductor de vehículo motorizado,59,Femenino
2018,June,6,7:00 PM - 8:00 PM,Wednesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,25,Femenino
2018,June,6,2:00 PM - 3:00 PM,Wednesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,35,Lesión posible (C),Conductor de vehículo motorizado,31,Masculino
2018,June,6,1:00 PM - 2:00 PM,Wednesday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,Despejado,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,49,Masculino
2018,June,6,11:00 PM - 12:00 midnight,Wednesday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,Despejado,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,July,6,7:00 PM - 8:00 PM,Friday,Wayne County: Lincoln Park,Accidente fuera de intersección,Not hit-and-run,Luz del día,Despejado,40,Lesión menor sospechada (B),Conductor de vehículo motorizado,21,Femenino
2018,July,6,9:00 PM - 10:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,Despejado,35,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,August,6,10:00 PM - 11:00 PM,Monday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,Rain,30,Fatal injury (K),Conductor de vehículo motorizado,25,Masculino
2018,August,6,11:00 AM - 12:00 noon,Monday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,30,Lesión posible (C),Conductor de vehículo motorizado,52,Masculino
2018,September,6,10:00 AM - 11:00 AM,Jueves,Wayne County: Northville Twp.,Accidente fuera de intersección,Not hit-and-run,Luz del día,Despejado,25,Lesión grave sospechada (A),Conductor de vehículo motorizado,19,Masculino
2018,September,6,5:00 PM - 6:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,Despejado,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,23,Femenino
2018,September,6,5:00 PM - 6:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,Despejado,30,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,Masculino
2018,October,6,7:00 PM - 8:00 PM,Saturday,Wayne County: Livonia,Accidente en intersección,Not hit-and-run,Dark unlighted,Rain,40,Lesión menor sospechada (B),Conductor de vehículo motorizado,48,Masculino
2018,October,6,1:00 PM - 2:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,Despejado,25,Sin lesión (O),Conductor de vehículo motorizado,56,Masculino
2018,October,6,3:00 PM - 4:00 PM,Saturday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,25,Lesión posible (C),Conductor de vehículo motorizado,35,Femenino
2018,November,6,7:00 AM - 8:00 AM,Tuesday,Wayne County: Grosse Pointe Woods,Accidente en intersección,Not hit-and-run,Luz del día,Nublado,25,Lesión posible (C),Conductor de vehículo motorizado,58,Femenino
2018,November,6,8:00 PM - 9:00 PM,Tuesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,Despejado,No codificado y errores,Lesión menor sospechada (B),Conductor de vehículo motorizado,21,Masculino
2018,November,6,6:00 PM - 7:00 PM,Tuesday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,Nublado,40,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,December,6,1:00 PM - 2:00 PM,Jueves,Wayne County: Livonia,Accidente en intersección,Not hit-and-run,Luz del día,Nublado,40,Lesión menor sospechada (B),Conductor de vehículo motorizado,24,Masculino
2018,December,6,5:00 PM - 6:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dusk,Despejado,25,Sin lesión (O),Conductor de vehículo motorizado,27,Masculino
2018,December,6,7:00 PM - 8:00 PM,Jueves,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,Despejado,30,Lesión posible (C),Conductor de vehículo motorizado,60,Femenino
2018,December,6,6:00 PM - 7:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,Despejado,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,January,7,12:00 noon - 1:00 PM,Sunday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,Nublado,30,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,Febrero,7,3:00 PM - 4:00 PM,Wednesday,Wayne County: Hamtramck,Accidente fuera de intersección,Fuga,Luz del día,Despejado,25,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,Febrero,7,1:00 AM - 2:00 AM,Wednesday,Wayne County: Taylor,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,Despejado,45,Fatal injury (K),Conductor de vehículo motorizado,48,Masculino
2018,Febrero,7,5:00 PM - 6:00 PM,Wednesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,Nieve,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,May,7,3:00 PM - 4:00 PM,Monday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,Despejado,25,Lesión posible (C),Conductor de vehículo motorizado,59,Femenino
2018,May,7,12:00 noon - 1:00 PM,Monday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,Despejado,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,59,Femenino
2018,May,7,11:00 PM - 12:00 midnight,Monday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,Despejado,35,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,August,7,1:00 AM - 2:00 AM,Tuesday,Wayne County: Van Buren Twp.,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,Rain,55,Fatal injury (K),Conductor de vehículo motorizado,28,Masculino
2018,August,7,9:00 PM - 10:00 PM,Tuesday,Wayne County: Detroit,Accidente en intersección,Fuga,Oscuridad iluminada,Despejado,No codificado y errores,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,September,7,8:00 PM - 9:00 PM,Friday,Wayne County: Van Buren Twp.,Accidente fuera de intersección,Not hit-and-run,Dark unlighted,Despejado,50,Fatal injury (K),Conductor de vehículo motorizado,89,Masculino
2018,September,7,6:00 PM - 7:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Dusk,Nublado,30,Sin lesión (O),Conductor de vehículo motorizado,29,Femenino
2018,September,7,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,Despejado,35,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,September,7,9:00 PM - 10:00 PM,Friday,Wayne County: Detroit,Accidente en intersección,Fuga,Dusk,Despejado,35,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,October,7,4:00 PM - 5:00 PM,Sunday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,Despejado,25,Lesión posible (C),Conductor de vehículo motorizado,22,Masculino
2018,October,7,12:00 noon - 1:00 PM,Sunday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,Despejado,No codificado y errores,Sin lesión (O),Conductor de vehículo motorizado,20,Femenino
2018,November,7,7:00 AM - 8:00 AM,Wednesday,Wayne County: Romulus,Accidente fuera de intersección,Fuga,Dark unlighted,Nublado,45,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,November,7,6:00 PM - 7:00 PM,Wednesday,Wayne County: Westland,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,Despejado,40,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,November,7,10:00 AM - 11:00 AM,Wednesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,Nublado,25,Lesión posible (C),Conductor de vehículo motorizado,22,Femenino
2018,December,7,6:00 PM - 7:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,Despejado,35,Lesión posible (C),Conductor de vehículo motorizado,41,Masculino
2018,January,8,5:00 PM - 6:00 PM,Monday,Wayne County: Highland Park,Accidente en intersección,Fuga,Dark unlighted,Despejado,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,55,Masculino
2018,January,8,6:00 PM - 7:00 PM,Monday,Wayne County: Inkster,Accidente en intersección,Not hit-and-run,Dark unlighted,Despejado,40,Lesión grave sospechada (A),Conductor de vehículo motorizado,86,Femenino
2018,January,8,8:00 PM - 9:00 PM,Monday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Oscuridad iluminada,Nublado,30,Sin lesión (O),Conductor de vehículo motorizado,19,Femenino
2018,January,8,7:00 AM - 8:00 AM,Monday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,Nieve,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,Febrero,8,5:00 PM - 6:00 PM,Jueves,Wayne County: Redford Twp.,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,40,Lesión posible (C),Conductor de vehículo motorizado,43,Masculino
2018,Febrero,8,8:00 AM - 9:00 AM,Jueves,Wayne County: Dearborn,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,24,Femenino
2018,Febrero,8,3:00 PM - 4:00 PM,Jueves,Wayne County: Dearborn,Accidente en intersección,Fuga,Luz del día,Despejado,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,Febrero,8,12:00 noon - 1:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,Despejado,35,Sin lesión (O),Conductor de vehículo motorizado,54,Femenino
2018,Marzo,8,3:00 PM - 4:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,Despejado,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,28,Femenino
2018,Marzo,8,7:00 PM - 8:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,Nieve,35,Lesión grave sospechada (A),Conductor de vehículo motorizado,73,Femenino
2018,May,8,7:00 PM - 8:00 PM,Tuesday,Wayne County: Romulus,Accidente fuera de intersección,Not hit-and-run,Luz del día,Despejado,25,Sin lesión (O),Conductor de vehículo motorizado,69,Masculino
2018,May,8,11:00 PM - 12:00 midnight,Tuesday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,Despejado,No codificado y errores,Lesión menor sospechada (B),Conductor de vehículo motorizado,24,Femenino
2018,May,8,6:00 PM - 7:00 PM,Tuesday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,30,Lesión menor sospechada (B),Conductor de vehículo motorizado,61,Masculino
2018,June,8,2:00 PM - 3:00 PM,Friday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,20,Lesión posible (C),Conductor de vehículo motorizado,29,Femenino
2018,August,8,2:00 AM - 3:00 AM,Wednesday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,Despejado,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,September,8,8:00 PM - 9:00 PM,Saturday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Oscuridad iluminada,Despejado,30,Fatal injury (K),Conductor de vehículo motorizado,44,Masculino
2018,September,8,3:00 PM - 4:00 PM,Saturday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,Nublado,25,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,October,8,7:00 AM - 8:00 AM,Monday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Dusk,Rain,40,Lesión posible (C),Conductor de vehículo motorizado,48,Femenino
2018,November,8,8:00 AM - 9:00 AM,Jueves,Wayne County: Taylor,Accidente en intersección,Fuga,Luz del día,Despejado,45,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,November,8,4:00 PM - 5:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Luz del día,Despejado,No codificado y errores,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,November,8,6:00 PM - 7:00 PM,Jueves,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Dark unlighted,Despejado,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,December,8,3:00 PM - 4:00 PM,Saturday,Wayne County: Detroit,Accidente en intersección,Not hit-and-run,Luz del día,Despejado,35,Lesión menor sospechada (B),Conductor de vehículo motorizado,29,Femenino
2018,Marzo,9,4:00 PM - 5:00 PM,Friday,Wayne County: Westland,Accidente en intersección,Fuga,Luz del día,Despejado,25,Lesión menor sospechada (B),Conductor de vehículo motorizado,29,Femenino
2018,Marzo,9,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Not hit-and-run,Luz del día,Despejado,35,Lesión posible (C),Conductor de vehículo motorizado,22,Femenino
2018,Marzo,9,4:00 AM - 5:00 AM,Friday,Wayne County: Detroit,Accidente fuera de intersección,Fuga,Oscuridad iluminada,Nublado,35,Sin lesión (O),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,Marzo,9,2:00 PM - 3:00 PM,Friday,Wayne County: Detroit,Accidente en intersección,Fuga,Luz del día,Despejado,30,Lesión grave sospechada (A),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
2018,April,9,5:00 PM - 6:00 PM,Monday,Wayne County: Wyandotte,Accidente en intersección,Fuga,Dawn,Nieve,35,Lesión posible (C),Conductor de vehículo motorizado,DOB invalid,No codificado y errores
